sid,y_relaxed,bulk_id,bulk_symbols,miller_index,traj_id,slab_sid,ads_symbols,nads
33799,-516.0933458,mp-361,Cu4O2,"(3, 2, 0)",Cu2O_mp-361_clean_IXewNIusut,,,0
44398,-371.02192505,mp-1072104,Ge2O4,"(1, 2, 0)",235508583253254_GeO2_mp-1072104_clean_FfDa0cA60d,,,0
39554,-782.82038281,mp-23426,Al8Bi4O18,"(1, 0, 1)",Al4Bi2O9_mp-23426_clean_ruQl2ZINNz,,,0
33510,-695.30909578,mp-1219404,Sc4Ti3O12,"(1, 1, -1)",Sc4Ti3O12_mp-1219404_clean_s7Q2tlv2ju,,,0
84613,-282.79598482,mp-1183418,Be1Cd1O3,"(3, 1, 1)",BeCdO3_mp-1183418_clean_ybxjR4DtWJ,,,0
85590,-665.07160529,mp-867195,Sr1Os1O3,"(1, 0, 0)",SrOsO3_mp-867195_clean_aqKJB2LliB,,,0
5419,-652.56030943,mp-1020631,Zn6Ge6O18,"(1, 1, 0)",ZnGeO3_mp-1020631_clean_43Mtj4D9N7,,,0
72290,-602.76563345,mp-35596,Fe8Ni4O16,"(1, 1, 0)",Fe2NiO4_mp-35596_clean_62ImDRyyuE,,,0
20302,-378.23400578,mp-9212,Na4Al4O8,"(0, 1, 1)",NaAlO2_mp-9212_clean_jvZaZkS7Hd,,,0
45267,-600.16150138,mvc-636,Sb1W2O8,"(3, -2, 3)",235508583253254_Sb-WO4-2_mvc-636_clean_OZRUgeCIWB,,,0
33977,-365.10189053,mp-28402,Zn2Bi24O40,"(1, 1, 0)",Zn-Bi3O5-4_mp-28402_clean_PWYwmGtGww,,,0
70305,-872.45535231,mp-562345,Cs16Si16O40,"(0, 0, 1)",Cs2Si2O5_mp-562345_clean_MEKk2wMqLc,,,0
81814,-733.01462412,mp-1147775,Ba4Os2O8,"(1, 1, 0)",1023002_Ba2OsO4_mp-1147775_clean_gBXtXVsiIG,,,0
17305,-502.54431543,mp-35493,Zn8Sn4O16,"(1, 1, 0)",Zn2SnO4_mp-35493_clean_QAjPR69bfH,,,0
73159,-669.25664154,mp-561426,Ba8Cr4O16,"(1, 0, 1)",Ba2CrO4_mp-561426_clean_xKj43NDSJU,,,0
40414,-459.22013889,mp-1705,Sb8O20,"(2, 2, 1)",Sb2O5_mp-1705_clean_5FeuERz0cW,,,0
34340,-669.58611043,mp-554874,Cu4Ge4O12,"(1, 0, -2)",CuGeO3_mp-554874_clean_zVMkj3BLUO,,,0
28024,-598.99408734,mvc-654,Mo2W4O16,"(1, 1, -1)",Mo-WO4-2_mvc-654_clean_IMEtTXWlyZ,,,0
25864,-273.35742273,mp-9178,Cd4Se8O20,"(0, 0, 1)",CdSe2O5_mp-9178_clean_uNqqmeXVyN,,,0
85280,-659.71358496,mp-5594,Sc4Si4O14,"(1, 2, -1)",Sc2Si2O7_mp-5594_clean_lwbQEouuIb,,,0
74368,-680.84143846,mp-1076534,Rb1Ta1O3,"(3, 1, 0)",RbTaO3_mp-1076534_clean_2Mrs4yABIM,,,0
28827,-643.51447555,mp-1021489,Ir1O3,"(3, 1, 0)",IrO3_mp-1021489_clean_XZUajikMr1,,,0
30174,-675.5471657,mp-548805,Co8Ge4O16,"(0, 0, 1)",Co2GeO4_mp-548805_clean_9CavyrPpUB,,,0
31396,-794.36789704,mp-774032,Li4Cr8O16,"(1, 2, 2)",LiCr2O4_mp-774032_clean_04jOsWVbHl,,,0
20164,-205.42802794,mp-997052,Rb4Ag4O8,"(0, 1, 1)",RbAgO2_mp-997052_clean_rmPfwcVm19,,,0
80949,-503.1123154,mp-22006,V2Mo2O10,"(1, 1, 1)",VMoO5_mp-22006_clean_6ZsJTbH8nO,,,0
43412,-328.94783413,mp-1226706,Cd1Ni1O2,"(3, 1, 0)",123212059559_CdNiO2_mp-1226706_clean_Ct3fmBge7o,,,0
85127,-542.53591691,mp-973471,K1Re1O3,"(2, 1, 1)",KReO3_mp-973471_clean_1LcqHo31sp,,,0
45582,-360.34789107,mp-1183289,Ba1Sc1O3,"(2, 1, 0)",69019397_BaScO3_mp-1183289_clean_AwHMjFGW5j,,,0
85880,-376.10762192,mp-563025,Na12Pb2O10,"(1, 0, 0)",Na6PbO5_mp-563025_clean_Ug83cjAPuP,,,0
70456,-1092.13662936,mp-1252778,Al20Co12O48,"(0, 0, 1)",Al5-CoO4-3_mp-1252778_clean_45SHpAOWq4,,,0
36562,-260.70876934,ZnAuO4-rutile,Zn1Au1O4,"(2, -1, 3)",ZnAuO4_ZnAuO4-rutile_clean_wyasRaRDTs,,,0
81715,-259.11565067,mp-27716,K4Tl4O4,"(1, 2, 1)",1027031_KTlO_mp-27716_clean_LHk1DPdbqk,,,0
74935,-333.80777216,mp-755217,Cs8Ba4O8,"(1, 1, 1)",Cs2BaO2_mp-755217_clean_GxGsbjN778,,,0
34486,-546.98797166,SnSbO4-rutile,Sn1Sb1O4,"(1, 1, 2)",SnSbO4_SnSbO4-rutile_clean_buA52r7c6Q,,,0
40530,-592.00392263,mp-7608,Li4Pd2O4,"(0, 1, 3)",Li2PdO2_mp-7608_clean_feArCqs0u9,,,0
83693,-180.73763527,mp-22364,Cr1Pb1O3,"(2, 1, 0)",1029743_CrPbO3_mp-22364_clean_TzrepLzSK1,,,0
22382,-608.056312,mp-1246941,V2Cr6O16,"(1, 1, -1)",VCr3O8_mp-1246941_clean_GVvB5FvOlA,,,0
32267,-652.45965129,mp-1195913,Ga16Bi8O36,"(0, 1, 0)",Ga4Bi2O9_mp-1195913_clean_ALqTzkJXW0,,,0
84695,-599.20935643,mp-755382,Bi6Sb6O18,"(1, 0, -2)",BiSbO3_mp-755382_clean_7QedbLN0Hh,,,0
3891,-937.66447833,mp-760414,Ti12Pd4O4,"(2, 1, 0)",Ti3PdO_mp-760414_clean_SWIqi2vndS,,,0
27523,-590.27484167,mp-4651,Sr4Ti4O12,"(1, 0, 0)",SrTiO3_mp-4651_clean_vPDdDCYvsA,,,0
85078,-408.12107296,mp-752429,Sc4Tl4O12,"(1, 1, 0)",ScTlO3_mp-752429_clean_YQLp4ojRDl,,,0
82946,-372.12477178,CoRhO4-rutile,Co1Rh1O4,"(1, 1, 1)",1031661_CoRhO4_CoRhO4-rutile_clean_OOyrGS4Us4,,,0
69735,-618.55536253,mp-13133,K8Ti4O12,"(1, 3, 0)",K2TiO3_mp-13133_clean_QXqRyJVLY9,,,0
41992,-261.10990253,mp-1541458,Mg1Re2O8,"(1, 1, 0)",90423983530393683854_Mg-ReO4-2_mp-1541458_clean_7paYOFuuuo,,,0
75417,-709.15892761,mp-756552,Mg3Ni12O24,"(1, 0, -2)",Mg-NiO2-4_mp-756552_clean_75MOOXV2mC,,,0
15471,-409.80648515,mp-766217,Sr8Cu4O14,"(0, 1, 1)",Sr4Cu2O7_mp-766217_clean_gX3eMYsy4q,,,0
74488,-284.38248922,mvc-14010,Zn4Sn6O16,"(1, 1, 0)",Zn2Sn3O8_mvc-14010_clean_vYE6h4h28e,,,0
70260,-669.17024967,mp-1178209,Fe2Sb2O8,"(2, 1, 0)",FeSbO4_mp-1178209_clean_pAypweZTTe,,,0
34961,-880.02983223,mp-754134,Hf2Zr2O8,"(2, 2, -1)",HfZrO4_mp-754134_clean_PwH7DVNexE,,,0
1256,-463.42853282,mp-1096845,Ba4Ag4O8,"(0, 2, 1)",BaAgO2_mp-1096845_clean_HfiLtlkWeK,,,0
44430,-385.42564251,mp-1222275,Li1Tl1O2,"(3, 2, 0)",90423983530393683854_LiTlO2_mp-1222275_clean_K6pIj3aR2h,,,0
79403,-398.46246015,mp-770870,Mn4Tl4O12,"(1, 0, 0)",MnTlO3_mp-770870_clean_AtKt6PcPG8,,,0
22578,-768.99500778,mp-5052,Ti4Cd4O12,"(1, 2, 0)",TiCdO3_mp-5052_clean_4V3dbPUBsq,,,0
80260,-456.9440219,mp-19284,Ni2Ag2O4,"(3, 1, 0)",NiAgO2_mp-19284_clean_jTjGh5br2v,,,0
85606,-437.42871192,mp-19303,Cr4Ni2O8,"(1, 1, 1)",Cr2NiO4_mp-19303_clean_03IDvegJJB,,,0
71575,-635.60998917,mp-34501,Fe8Co4O16,"(1, 1, 0)",Fe2CoO4_mp-34501_clean_Led2xDJcHt,,,0
41220,-445.60858323,IrRhO4-rutile,Ir1Rh1O4,"(2, 0, 1)",69019397_IrRhO4_IrRhO4-rutile_clean_S3Y5lgYjmZ,,,0
35008,-192.50124079,mp-1178143,K4Zn4O6,"(1, 0, 1)",K2Zn2O3_mp-1178143_clean_91j0F4qN4f,,,0
33191,-501.99027506,mp-757221,Cu1Ni9O10,"(1, -2, 0)",CuNi9O10_mp-757221_clean_QLktKp6tDa,,,0
40957,-309.37415851,AgAuO4-rutile,Ag1Au1O4,"(1, 0, 0)",2411243514_AgAuO4_AgAuO4-rutile_clean_T7pzKYKT4b,,,0
41271,-344.23237112,mp-996983,Ag2Au2O4,"(2, 3, 2)",414325470_AgAuO2_mp-996983_clean_NAMlc8G8jF,,,0
85481,-671.24450854,mp-1195295,Ca4Fe20O28,"(0, 1, 0)",CaFe5O7_mp-1195295_clean_wXbjOLhi4w,,,0
40268,-836.03521729,mp-7599,Be4O4,"(1, 0, 2)",BeO_mp-7599_clean_JKH9IJwlgQ,,,0
2164,-739.94681785,mp-1206033,V2Ni2O6,"(2, 1, 1)",VNiO3_mp-1206033_clean_Dub1w46bHa,,,0
80023,-786.50231439,mp-754524,Ce1Ti1O3,"(1, 1, 1)",CeTiO3_mp-754524_clean_1VmeA2gbOg,,,0
21112,-801.3442508,mp-5076,Sr4Zr4O12,"(1, 0, 2)",SrZrO3_mp-5076_clean_QNUwQKUFQ0,,,0
79813,-648.1584203,mp-981103,Sr3Cd1O4,"(1, 1, 0)",Sr3CdO4_mp-981103_clean_HPliKQuoSn,,,0
18435,-344.70286652,mp-1211132,Li10Os2O12,"(1, 0, -1)",Li5OsO6_mp-1211132_clean_2QW194Ukfm,,,0
77194,-475.72779887,mp-754272,Cs4Ba4O6,"(1, 2, 1)",Cs2Ba2O3_mp-754272_clean_Tskai1KYbe,,,0
34191,-456.33964304,mp-573119,Bi4Rh4O12,"(1, 1, 0)",BiRhO3_mp-573119_clean_0EguLnzsfU,,,0
44822,-198.40910342,mp-550172,Sn2O4,"(1, 2, 0)",90423983501299385769012_SnO2_mp-550172_clean_fmFDUuQ5q4,,,0
72772,-547.83735799,mp-1178395,Cs8Li8O8,"(3, 1, 3)",CsLiO_mp-1178395_clean_lhNWcc1dW8,,,0
77981,-641.64901321,mp-757244,Mn4Cd36O40,"(0, 0, 1)",MnCd9O10_mp-757244_clean_Bv1C26mDLk,,,0
23077,-740.10567803,mp-867545,Ba4W24O72,"(0, 0, 1)",Ba-WO3-6_mp-867545_clean_2us7Id2I1M,,,0
7550,-275.49835637,mp-754168,Co8Ni16O32,"(1, 1, 0)",Co-NiO2-2_mp-754168_clean_AjWU6ZLrHz,,,0
85072,-463.91580716,CuSbO4-rutile,Cu1Sb1O4,"(1, 0, 2)",CuSbO4_CuSbO4-rutile_clean_GAJQI4PxPn,,,0
69696,-1202.36304012,mp-8380,K4Si8O18,"(1, 1, 0)",K2Si4O9_mp-8380_clean_NFCCzaMVkk,,,0
78827,-935.51274886,mp-768343,Lu8W12O48,"(0, 1, 0)",Lu2-WO4-3_mp-768343_clean_dESj0YR6s3,,,0
23754,-281.54285302,mp-3982,K4Cu4O8,"(1, 1, 1)",KCuO2_mp-3982_clean_ezGsu9tnDd,,,0
30157,-718.34414378,mp-1143521,Si8W4O24,"(1, 1, 1)",Si2WO6_mp-1143521_clean_KdPkdXIzVD,,,0
80847,-536.67983297,mp-1215954,Zr30Al18O3,"(0, 0, 1)",Zr10Al6O_mp-1215954_clean_PT21ZDJSmM,,,0
80131,-527.62249955,CuAsO4-rutile,Cu1As1O4,"(2, -1, 0)",CuAsO4_CuAsO4-rutile_clean_vM4vXaDVWt,,,0
40207,-319.18048325,mp-755307,Ti2Mn6O16,"(1, 0, 0)",TiMn3O8_mp-755307_clean_t1YLdIxWQQ,,,0
80678,-273.11335905,mp-1235229,Sr2Li1O12,"(2, 1, 2)",Sr2LiO12_mp-1235229_clean_1eIoT1a7lv,,,0
75604,-710.10255482,mp-754974,Cr1Sb1O4,"(1, 0, 2)",CrSbO4_mp-754974_clean_TtSkWy7MUm,,,0
5496,-291.04417228,mp-14411,K8Ge2O8,"(0, 0, 1)",K4GeO4_mp-14411_clean_jJgS1PbIKU,,,0
79609,-867.22033755,mp-753815,Ca8Y16O32,"(1, 1, 0)",CaY2O4_mp-753815_clean_rfxdqNLBkn,,,0
73760,-338.76563884,mp-752629,K4Co8O16,"(1, 0, 1)",K-CoO2-2_mp-752629_clean_ApxxExTHRd,,,0
80362,-885.97414656,mp-998227,K1Hf1O3,"(3, 3, 2)",KHfO3_mp-998227_clean_HGQBGsfkku,,,0
76620,-677.67729629,mp-22949,Fe3Bi3O9,"(3, 1, -3)",FeBiO3_mp-22949_clean_UkvlxwlFEB,,,0
28802,-481.60394914,mp-19156,Ba2Mn2O6,"(1, 1, 0)",BaMnO3_mp-19156_clean_qmYXBSMjCI,,,0
74318,-1399.96206187,mp-3491,Nb4Sb4O16,"(0, 1, 0)",NbSbO4_mp-3491_clean_lvk1i7XtnP,,,0
76505,-711.87311402,mp-27550,V8Cu20O40,"(0, 0, 1)",V2-CuO2-5_mp-27550_clean_WbSrKHXJFP,,,0
73211,-437.14810661,mp-772181,Cs12Ga4O12,"(1, 1, 0)",Cs3GaO3_mp-772181_clean_JTE5ryt6AZ,,,0
3037,-672.42463728,mp-1228877,Ba8Ga16O32,"(1, 0, 0)",Ba-GaO2-2_mp-1228877_clean_lRotdROXt2,,,0
80997,-340.86606905,mp-1187483,Tl1Cu1O3,"(2, 1, 0)",TlCuO3_mp-1187483_clean_u49I7TRZbq,,,0
38139,-503.10218638,mp-752683,Mn4Cd24O32,"(1, 1, 0)",MnCd6O8_mp-752683_clean_DyLyTnrU9m,,,0
16380,-352.41901202,mp-13660,Ca8Sb4O2,"(1, 0, 0)",Ca4Sb2O_mp-13660_clean_jM2SaYQZl0,,,0
13296,-89.06615968,mp-540855,Rb24O4,"(1, 0, 0)",Rb6O_mp-540855_clean_TSaC2gCXph,,,0
44143,-136.27813747,mp-752689,Ba4Na4O6,"(1, 1, 0)",235508583253254_Ba2Na2O3_mp-752689_clean_Tnct1Xh7Jx,,,0
42498,-491.66078066,mp-1103953,Nb2Cu3O8,"(1, 3, 1)",90423983534_Nb2Cu3O8_mp-1103953_clean_U2ylGqLwPu,,,0
73109,-320.05485993,mp-756122,Cs12Tl4O12,"(0, 1, 0)",Cs3TlO3_mp-756122_clean_pmnLTHdyPv,,,0
81951,-1017.14078385,mp-675320,Ta8Cu4O24,"(1, 0, 0)",1028014_Ta2CuO6_mp-675320_clean_isPBIZ0IYU,,,0
32363,-723.82101302,mp-19410,Zn8Cr16O32,"(1, 1, 0)",ZnCr2O4_mp-19410_clean_z8MDgVVazm,,,0
21843,-688.38594208,mp-17694,Ca20Al24O56,"(1, 0, 0)",Ca5Al6O14_mp-17694_clean_KKS0OqlJ7P,,,0
74844,-1035.46892572,mp-565203,Mn32O48,"(1, 0, 0)",Mn2O3_mp-565203_clean_IZmJDAgwL9,,,0
12236,-903.68849863,mp-560927,Y16Al8O36,"(1, 1, 0)",Y4Al2O9_mp-560927_clean_VdIhpZEkFl,,,0
38370,-692.88065672,FeRuO4-rutile,Fe1Ru1O4,"(3, 0, 1)",FeRuO4_FeRuO4-rutile_clean_SrhnoQFsMo,,,0
40391,-763.59610415,mp-1205391,Ta4Sb4O16,"(1, 1, 0)",TaSbO4_mp-1205391_clean_YRCYRSeTG8,,,0
18576,-917.40630636,mvc-13995,Y2Ti2O6,"(3, 1, 0)",YTiO3_mvc-13995_clean_mzITd1lyPH,,,0
78722,-808.57254151,mp-778485,Ba8Ga24O44,"(0, 0, 1)",Ba2Ga6O11_mp-778485_clean_Lh2BkjJjd4,,,0
76185,-276.50706688,mp-1441,Cs2O4,"(2, 1, 1)",CsO2_mp-1441_clean_b2QaKbOUUa,,,0
25503,-629.90925575,mp-1280914,Mn2Sb2O8,"(2, 2, -1)",MnSbO4_mp-1280914_clean_XFdYJxnoZR,,,0
8156,-617.05923403,mp-676305,Mg8Sb4O18,"(1, 0, 0)",Mg4Sb2O9_mp-676305_clean_oYxaZF9S35,,,0
44240,-542.49068273,mp-1227455,Be2Ga4O8,"(2, 2, 1)",90423983501299385769012_Be-GaO2-2_mp-1227455_clean_GopdClz1OZ,,,0
79688,-664.06266998,mp-28216,Lu12Ge8O34,"(0, 0, 1)",Lu6Ge4O17_mp-28216_clean_j9TO5jgpmN,,,0
20257,-534.02221704,mvc-10708,Ca2Sn8O16,"(0, 1, 0)",Ca-SnO2-4_mvc-10708_clean_WWbvq3tIrL,,,0
19564,-727.6986473,mp-754160,Sc4Cr4O16,"(1, 1, -2)",ScCrO4_mp-754160_clean_muyGK5EZ8b,,,0
17460,-319.86466731,mp-35915,Ba1Bi2O5,"(1, 1, 2)",BaBi2O5_mp-35915_clean_QZfRuOeP7Q,,,0
36239,-342.62775815,CuAgO4-rutile,Cu1Ag1O4,"(1, 0, 1)",CuAgO4_CuAgO4-rutile_clean_OVWKIlsK5i,,,0
32190,-612.50253355,mp-19158,Mn18W6O36,"(1, 1, 0)",Mn3WO6_mp-19158_clean_msNnY3E8ed,,,0
85520,-314.36418906,mp-1215691,Zr10Al6O1,"(1, 1, 1)",Zr10Al6O_mp-1215691_clean_rVK0YqiAi6,,,0
18642,-780.8887933,mp-849263,Na4V40O60,"(1, 0, 0)",NaV10O15_mp-849263_clean_P1u5pcgw8H,,,0
85526,-565.84947887,mp-8189,Li6Re6O18,"(1, 1, 0)",LiReO3_mp-8189_clean_VUbcZe3gAZ,,,0
21473,-254.72776632,mp-1541753,Rb8Mg4O8,"(0, 0, 1)",Rb2MgO2_mp-1541753_clean_ZcItCTnGBv,,,0
85441,-363.16033751,mp-1183284,Ba1Li1O3,"(1, 1, 0)",BaLiO3_mp-1183284_clean_9QzaAJAKcB,,,0
41513,-582.22445611,mp-975134,K1Rh1O3,"(3, 3, 1)",414325470_KRhO3_mp-975134_clean_06TiGqE7D9,,,0
25522,-696.95801974,mp-4596,Sr4Ru2O8,"(3, 1, 3)",Sr2RuO4_mp-4596_clean_xqhXQwgDr3,,,0
79603,-367.79423197,mp-28545,Rb4Li4O4,"(1, 3, 3)",RbLiO_mp-28545_clean_wiKg1mtlFS,,,0
257,-708.10740325,mp-867744,Li2Ti6O8,"(2, 0, 3)",LiTi3O4_mp-867744_clean_R1482RKgMh,,,0
20191,-535.3117615,mp-1200170,Ba10Cr6O26,"(1, 0, 0)",Ba5Cr3O13_mp-1200170_clean_lfjOr7pRXp,,,0
14713,-229.53225822,mp-754597,Lu4Tl4O12,"(0, 1, 0)",LuTlO3_mp-754597_clean_Lo8OTQgfop,,,0
85230,-525.83119106,mp-541993,V8Se8O36,"(0, 1, 0)",V2Se2O9_mp-541993_clean_rrlKFlq8vu,,,0
23570,-588.15360687,mp-1183405,Ba1Zn1O3,"(1, 1, 1)",BaZnO3_mp-1183405_clean_AcE5lj6W9j,,,0
41923,-674.91824726,mp-753658,Al2Cr2O8,"(1, 1, 0)",414325470_AlCrO4_mp-753658_clean_ZrLt1yuNSD,,,0
4388,-818.00055332,mp-20758,Cr16Co8O32,"(1, 0, 0)",Cr2CoO4_mp-20758_clean_wusYvJQWsT,,,0
43649,-569.64521566,mp-1218374,Sr3Mg1O4,"(2, 0, 3)",235508583253254_Sr3MgO4_mp-1218374_clean_kPztQj9Cyc,,,0
12132,-903.76574748,mp-4753,Al8Si4O20,"(1, 0, 1)",Al2SiO5_mp-4753_clean_8YVB0X28qo,,,0
85730,-672.43246955,mp-1105306,Tl4Cr4O12,"(1, 2, 0)",TlCrO3_mp-1105306_clean_NNgUTw7uaq,,,0
6648,-545.41780884,mp-1216141,Y4Ge1O10,"(2, -1, 2)",Y4GeO10_mp-1216141_clean_dy2iueFuqo,,,0
69412,-1568.46534071,mp-756214,Y6Al6O18,"(2, 0, -1)",YAlO3_mp-756214_clean_9KJ54qN7lf,,,0
11563,-269.39336011,mp-6948,K2Na2O2,"(1, 1, 2)",KNaO_mp-6948_clean_F1hbk4mDU7,,,0
28341,-265.52768472,mp-10444,Ca8Al8O20,"(1, 0, 1)",Ca2Al2O5_mp-10444_clean_eMmlWItRoF,,,0
70682,-446.69278603,mp-13675,Cd2Pd6O8,"(2, 2, 1)",CdPd3O4_mp-13675_clean_UrcxL6XH0l,,,0
14836,-491.73190388,mp-23018,Bi4Sb4O16,"(0, 0, 1)",BiSbO4_mp-23018_clean_PVCBgnGeLn,,,0
4108,-663.40500011,mp-18766,Si8Ni16O32,"(1, 0, 0)",Si-NiO2-2_mp-18766_clean_VPqHikCQjs,,,0
16224,-315.58816222,mp-7914,Na3Sc3O6,"(1, 0, -2)",NaScO2_mp-7914_clean_XTZUBv3I4T,,,0
80164,-363.77531183,mp-755999,Rb4Be4O6,"(1, 2, -3)",Rb2Be2O3_mp-755999_clean_0IELhb6iva,,,0
26040,-371.66229518,HgIrO4-rutile,Hg1Ir1O4,"(2, 1, 1)",HgIrO4_HgIrO4-rutile_clean_M201m3Ynee,,,0
21366,-436.84842862,mp-561313,Si4Ag12O14,"(0, 1, 1)",Si2Ag6O7_mp-561313_clean_NtQw9Oa8NR,,,0
83089,-701.26703966,mp-3319,Mg8Rh16O32,"(1, 0, 0)",1031661_Mg-RhO2-2_mp-3319_clean_NClsTyrKic,,,0
10363,-458.94614963,mp-18195,Lu8Si4O20,"(0, 1, 1)",Lu2SiO5_mp-18195_clean_0g8ULNv5Cg,,,0
37308,-449.18008535,mp-752635,Li4Co12O24,"(0, 1, 0)",Li-CoO2-3_mp-752635_clean_PWYHE6AFxv,,,0
263,-554.72936363,GeRuO4-rutile,Ge1Ru1O4,"(1, 1, 2)",GeRuO4_GeRuO4-rutile_clean_plnTo9FlgY,,,0
13002,-263.91966539,mp-1206244,Lu2O4,"(2, 1, 0)",LuO2_mp-1206244_clean_B7a2aOsrkG,,,0
85558,-309.65675376,RuWO4-rutile,Ru1W1O4,"(2, 1, 2)",RuWO4_RuWO4-rutile_clean_kfDi3FNmfT,,,0
42444,-114.78119837,mp-997084,Rb1Ag1O2,"(1, 3, 1)",235508583253254_RbAgO2_mp-997084_clean_TEyucNVYVG,,,0
21984,-755.93690247,mp-19894,Cr4W2O12,"(1, 0, 0)",Cr2WO6_mp-19894_clean_LyO4Xz2if7,,,0
1969,-1012.7971868,mp-998552,Ba1Hf1O3,"(3, 3, 1)",BaHfO3_mp-998552_clean_8Gmr22ZCXn,,,0
84827,-352.43368644,mp-27716,K4Tl4O4,"(2, 1, -1)",KTlO_mp-27716_clean_cbGej9XgsS,,,0
40133,-619.95338982,mp-753397,Ga16Cu8O32,"(1, 0, 0)",Ga2CuO4_mp-753397_clean_ZNcmmRZpaH,,,0
36380,-380.25292514,mp-755584,Cr2Pt2O4,"(1, 2, 1)",CrPtO2_mp-755584_clean_naF1H4cyxj,,,0
43038,-478.40364117,mp-754809,Mn2Nb2O8,"(2, 1, 0)",51024953_MnNbO4_mp-754809_clean_coEEEWuT14,,,0
84929,-453.9503842,AgTeO4-rutile,Ag1Te1O4,"(3, 0, 1)",AgTeO4_AgTeO4-rutile_clean_ww7ls6kXBi,,,0
45270,-385.04261713,mp-1183534,Ca1Sc1O3,"(1, 1, 0)",90423983570956_CaScO3_mp-1183534_clean_1DSSDI5iJS,,,0
84979,-459.51918868,GaAuO4-rutile,Ga1Au1O4,"(3, 0, 1)",GaAuO4_GaAuO4-rutile_clean_2GJqcwysgH,,,0
81033,-664.27184843,mp-752641,Lu12Ta4O28,"(1, 0, 0)",Lu3TaO7_mp-752641_clean_7NWVNPu2tl,,,0
43152,-238.39542261,mp-996962,Li2Ag2O4,"(1, 2, 2)",123212059559_LiAgO2_mp-996962_clean_Lwdk2crTPx,,,0
28248,-56.50462599,mp-1077107,Hg3O3,"(1, 0, 0)",HgO_mp-1077107_clean_b3mL0rHNHP,,,0
1826,-672.41275661,mp-1228877,Ba8Ga16O32,"(1, 0, 0)",Ba-GaO2-2_mp-1228877_clean_F6Sh3peqjO,,,0
76085,-507.87745296,mp-1234639,Mg2Ta8O24,"(1, 1, 0)",MgTa4O12_mp-1234639_clean_4BWNoSjjsz,,,0
5638,-176.90588197,mp-9200,K3Au1O1,"(2, 1, 0)",K3AuO_mp-9200_clean_PZhkcSTI1R,,,0
19375,-855.50168097,mp-675470,Y1Zr9O20,"(0, 1, 1)",YZr9O20_mp-675470_clean_EG8Rp5vcBw,,,0
69281,-621.39936248,mp-1184557,Ge1Pd1O3,"(1, 1, 0)",GePdO3_mp-1184557_clean_CZCWt0BwG6,,,0
34557,-325.93196791,mp-755853,Hg2Bi4O12,"(1, 1, 0)",Hg-BiO3-2_mp-755853_clean_DpdYa47gGi,,,0
24096,-541.03380529,mp-676861,Al2Sb2O8,"(1, 2, 2)",AlSbO4_mp-676861_clean_fjdAW1R3DD,,,0
45537,-56.45410703,mp-1224,Hg4O4,"(0, 1, 1)",123212059559_HgO_mp-1224_clean_aRVt479ekD,,,0
37192,-451.97433803,mp-675654,Cd2Bi6O11,"(0, 0, 1)",Cd2Bi6O11_mp-675654_clean_m8e3ZsqIcW,,,0
2994,-523.31686066,mp-5402,Ca4Tl8O16,"(1, 1, 0)",CaTl2O4_mp-5402_clean_fpnUiKXnOg,,,0
74453,-235.31967567,mp-1178539,Cs12Sc4O12,"(1, 0, 0)",Cs3ScO3_mp-1178539_clean_ymumY7BBP5,,,0
80919,-568.01052717,mp-1214338,Ba2Pt6O8,"(2, 1, 0)",BaPt3O4_mp-1214338_clean_xHpn72Uo26,,,0
4793,-773.11954585,mp-1101169,Y18Al6O36,"(1, 0, 1)",Y3AlO6_mp-1101169_clean_AFbh8RIc7v,,,0
10105,-639.71711186,mp-754739,Ca2Be6O8,"(1, 0, 1)",CaBe3O4_mp-754739_clean_FmU9YRPBVr,,,0
3025,-722.9622955,mp-690544,Ga8Fe4O16,"(1, 3, 0)",Ga2FeO4_mp-690544_clean_CpGuGn6qiD,,,0
5158,-321.22465309,mp-998917,K6O6,"(3, -1, 0)",K2O2_mp-998917_clean_0EfUljXzWL,,,0
43081,-415.84556313,mp-997039,Ag1Pd1O2,"(0, 1, 3)",509358681_AgPdO2_mp-997039_clean_dJOEB9wwu2,,,0
77628,-797.99063838,mp-757202,K14Bi18O48,"(1, 0, -1)",K7-Bi3O8-3_mp-757202_clean_MtrKxDZhm1,,,0
79837,-270.99476018,mp-1180742,K4O8,"(1, 3, 3)",KO2_mp-1180742_clean_NTJNR1NNks,,,0
25803,-612.69610332,mp-757766,Fe1Bi25O39,"(1, 0, 1)",FeBi25O39_mp-757766_clean_y0lApQ8LWi,,,0
75773,-805.66089538,mp-756112,Co2Bi4O12,"(2, 1, 2)",Co-BiO3-2_mp-756112_clean_TZyGnD4rCw,,,0
7679,-801.44751929,mp-756819,Ba1V8O16,"(1, -1, -2)",BaV8O16_mp-756819_clean_xaL877TECj,,,0
8609,-845.88251107,mp-18856,Mo8O24,"(2, 1, 0)",MoO3_mp-18856_clean_v0g5V8jjLC,,,0
71963,-803.42894138,mp-27220,Tl40Sb8O40,"(1, 0, 0)",Tl5SbO5_mp-27220_clean_5v77QozA9O,,,0
10481,-595.46672435,mp-1244572,Mg2V8O20,"(1, 0, 1)",MgV4O10_mp-1244572_clean_t4xa8u3jdV,,,0
12772,-200.75816431,mp-551905,Os2O8,"(1, 0, -1)",OsO4_mp-551905_clean_SJrSQKmJYF,,,0
